Author-Tokens,Average-Rating,Num-Ratings
"['k', 'markandaya']",8.222222222222221,9
"['k', 'martin']",7.4,20
"['k', 'marx']",8.2,5
"['k', 'mccaughey']",7.666666666666667,6
"['k', 'mccloy']",7.166666666666667,6
"['k', 'meyer']",8.0,4
"['k', 'michaels']",7.315789473684211,38
"['k', 'mills']",7.590909090909091,44
"['k', 'mitchell']",7.0,4
"['k', 'moline']",7.166666666666667,6
"['k', 'mori']",7.4,5
"['k', 'mosby']",7.0,6
"['k', 'moses']",8.0,4
"['k', 'murphy']",8.166666666666666,6
"['k', 'neville']",7.258333333333334,120
"['k', 'newman']",6.285714285714286,7
"['k', 'nguyen']",9.4,5
"['k', 'norris']",7.105263157894737,19
"['k', 'novak']",7.75,4
"['k', 'obrien']",7.25,4
"['k', 'oe']",7.0,4
"['k', 'okakura']",8.0,7
"['k', 'oppel']",8.0,5
"['k', 'paterson']",8.328947368421053,76
"['k', 'pepper']",8.5,4
"['k', 'phillips']",8.5,4
"['k', 'radish']",6.615384615384615,13
"['k', 'ranney']",6.4,5
"['k', 'reichs']",7.752380952380952,315
"['k', 'reiss']",7.2,5
"['k', 'robards']",7.439024390243903,123
"['k', 'roberts']",8.25,4
"['k', 'rogers']",9.0,4
"['k', 'rose']",8.583333333333334,12
"['k', 'said']",7.4,5
"['k', 'salmansohn']",8.2,5
"['k', 'saunders']",7.0,6
"['k', 'schneider']",5.75,4
"['k', 'schultze']",8.4,5
"['k', 'sharee']",7.25,8
"['k', 'shay']",9.0,4
"['k', 'slaughter']",7.6,40
"['k', 'spencer']",5.0,4
"['k', 'spindler']",9.25,4
"['k', 'stolz']",7.5625,16
"['k', 'stone']",7.473684210526316,19
"['k', 'sutcliffe']",6.5,8
"['k', 'suzuki']",7.857142857142857,7
"['k', 'takami']",8.5,6
"['k', 'taylor']",7.615384615384615,13
"['k', 'templeton']",7.705882352941177,17
"['k', 'towler']",7.75,4
"['k', 'tyers']",7.666666666666667,9
"['k', 'ulrich']",7.2,5
"['k', 'vonnegut']",8.070621468926554,354
"['k', 'waitman']",8.6,5
"['k', 'walbert']",6.333333333333333,6
"['k', 'walker']",6.75,4
"['k', 'weber']",6.15,20
"['k', 'welsh']",7.166666666666667,6
"['k', 'wesley']",8.333333333333334,6
"['k', 'white']",7.25531914893617,47
"['k', 'wilber']",7.5,4
"['k', 'wilhelm']",7.0,29
"['k', 'woodiwiss']",8.333333333333334,6
"['k', 'yaseong']",7.2,5
"['ka', 'applegate']",7.43859649122807,57
"['kc', 'mckinnon']",7.818181818181818,11
"['kd', 'bruner']",7.142857142857143,7
"['kd', 'mitnick']",7.166666666666667,6
"['ke', 'ross']",9.0,4
"['ke', 'woodiwiss']",7.5588235294117645,102
"['kh', 'trocheck']",7.0,9
['king'],6.333333333333333,6
"['kj', 'anderson']",7.098360655737705,122
"['kj', 'fowler']",7.25,24
"['kj', 'vonnegut']",7.674418604651163,43
"['kk', 'rusch']",6.666666666666667,12
"['kk', 'taylor']",7.166666666666667,6
"['km', 'drennan']",9.0,4
"['km', 'eakin']",7.75,4
"['km', 'keith']",7.75,4
"['km', 'lagatree']",6.75,4
"['km', 'moning']",8.55,40
"['ko', 'gear']",7.426470588235294,68
['konstantinos'],9.5,4
"['kr', 'carter']",7.0,4
"['kr', 'jamison']",8.11111111111111,27
"['kra', 'decandido']",7.0,4
"['ks', 'linamen']",7.75,4
"['ks', 'robinson']",7.410526315789474,95
"['kt', 'alvord']",9.428571428571429,7
"['kt', 'brown']",6.875,16
"['kv', 'jr']",6.5,4
"['kw', 'goddard']",7.25,4
"['kw', 'holt']",8.0,11
"['kw', 'jeter']",5.555555555555555,9
"['kw', 'keltner']",7.583333333333333,12
"['l', 'abbey']",6.6,10
"['l', 'abbot']",7.0,4
"['l', 'adamson']",6.956521739130435,23
"['l', 'alexander']",8.46376811594203,69
"['l', 'anthony']",8.0,5
"['l', 'appignanesi']",5.75,4
"['l', 'armstrong']",7.787878787878788,66
"['l', 'austin']",7.75,4
"['l', 'bacall']",8.11111111111111,9
"['l', 'bach']",8.4,5
"['l', 'bagshawe']",6.076923076923077,13
"['l', 'baker']",8.0,7
"['l', 'banks']",7.846153846153846,13
"['l', 'baratzlogsted']",7.142857142857143,7
"['l', 'barnes']",7.733333333333333,30
"['l', 'barry']",7.5,12
"['l', 'battle']",7.133333333333334,45
"['l', 'bayard']",7.4,5
"['l', 'beamer']",7.791666666666667,24
"['l', 'begley']",7.4,5
"['l', 'beinhart']",7.166666666666667,6
"['l', 'belfer']",7.357142857142857,14
"['l', 'belkin']",6.75,4
"['l', 'bemelmans']",7.75,4
"['l', 'berry']",9.0,6
"['l', 'birnbach']",5.666666666666667,6
"['l', 'blissett']",8.25,4
"['l', 'block']",7.256,125
"['l', 'bond']",7.2272727272727275,22
"['l', 'books']",6.2,5
"['l', 'boyer']",8.5,6
"['l', 'bradley']",8.5,4
"['l', 'brooke']",7.166666666666667,6
"['l', 'brooks']",7.043478260869565,23
"['l', 'brown']",7.6,10
"['l', 'bruckheimer']",6.75,4
"['l', 'burana']",7.083333333333333,12
"['l', 'burkett']",7.75,4
"['l', 'buscaglia']",8.2,5
"['l', 'cach']",7.318181818181818,22
"['l', 'calaferte']",7.0,4
"['l', 'caldwell']",7.454545454545454,22
"['l', 'carcaterra']",7.4,55
"['l', 'cardella']",6.625,8
"['l', 'carey']",7.5,24
"['l', 'carroll']",8.55056179775281,89
"['l', 'castillo']",7.0,8
"['l', 'cauffiel']",6.5,4
"['l', 'chase']",7.666666666666667,9
"['l', 'child']",7.914634146341464,82
"['l', 'childs']",8.03921568627451,51
"['l', 'chunovic']",7.0,4
"['l', 'cobb']",5.5,4
"['l', 'cohen']",6.0,5
"['l', 'collins']",5.0,4
"['l', 'colwin']",6.785714285714286,14
"['l', 'copeland']",7.444444444444445,9
"['l', 'cosse']",8.25,4
"['l', 'cousins']",7.75,4
"['l', 'curnyn']",7.111111111111111,27
"['l', 'dahmer']",7.25,4
"['l', 'davies']",6.625,8
"['l', 'davis']",7.72,25
"['l', 'deighton']",6.52,25
"['l', 'despres']",7.257142857142857,35
"['l', 'dolan']",7.75,4
"['l', 'doud']",7.666666666666667,6
"['l', 'dower']",9.5,4
"['l', 'duncan']",7.5875,80
"['l', 'durrell']",8.5,6
"['l', 'eighner']",8.8,5
"['l', 'ellerbee']",9.0,6
"['l', 'emery']",7.0,4
"['l', 'enger']",8.125,72
"['l', 'erdrich']",7.6016260162601625,123
"['l', 'erickson']",6.7,10
"['l', 'esquivel']",7.823529411764706,221
"['l', 'etxebarria']",8.222222222222221,9
"['l', 'ewing']",7.461538461538462,13
"['l', 'fairstein']",7.257142857142857,70
"['l', 'feinberg']",9.333333333333334,6
"['l', 'fitzhugh']",8.206896551724139,29
"['l', 'flewelling']",8.576923076923077,26
"['l', 'forbes']",7.2,5
"['l', 'foster']",7.99290780141844,141
"['l', 'fox']",5.909090909090909,11
"['l', 'fraser']",7.2,5
"['l', 'freed']",7.5,4
"['l', 'gardner']",7.969387755102041,196
"['l', 'garrett']",7.8,10
"['l', 'glaister']",7.25,4
"['l', 'glass']",7.9714285714285715,35
"['l', 'goldberg']",6.4,10
"['l', 'goldstone']",8.25,8
"['l', 'goodman']",7.882352941176471,17
"['l', 'gordon']",8.758620689655173,29
"['l', 'gottlieb']",7.636363636363637,11
"['l', 'grabhorn']",7.4,5
"['l', 'graff']",8.166666666666666,6
"['l', 'graham']",7.333333333333333,42
"['l', 'grealy']",8.642857142857142,14
"['l', 'greenlaw']",7.555555555555555,45
"['l', 'greenwood']",6.444444444444445,9
"['l', 'gregory']",7.5,4
"['l', 'grizzard']",6.0,4
"['l', 'grossman']",7.2,5
"['l', 'grunwald']",8.0,4
"['l', 'haines']",7.75,4
"['l', 'hamilton']",6.857142857142857,21
"['l', 'hancock']",7.25,4
"['l', 'handeland']",6.7272727272727275,11
"['l', 'haney']",7.25,8
"['l', 'hansberry']",7.25,12
"['l', 'harris']",6.75,4
"['l', 'hearn']",8.257142857142858,35
"['l', 'herring']",5.75,4
"['l', 'hillenbrand']",8.413978494623656,186
"['l', 'hinton']",8.142857142857142,14
"['l', 'howard']",7.381294964028777,278
"['l', 'hutchins']",8.6,5
"['l', 'iacocca']",7.0,10
"['l', 'ireland']",7.0,5
"['l', 'jackson']",7.314606741573034,89
"['l', 'jaivin']",7.0,4
"['l', 'jaugeypaget']",10.0,5
"['l', 'jewell']",7.154929577464789,71
"['l', 'johnson']",7.545454545454546,11
"['l', 'johnston']",9.0,4
"['l', 'jones']",6.5,4
"['l', 'kaniut']",8.75,4
"['l', 'kelly']",8.75,4
"['l', 'king']",5.1,10
"['l', 'kinsale']",7.9523809523809526,21
"['l', 'kirwan']",6.25,4
"['l', 'kleypas']",7.580246913580247,81
"['l', 'klotz']",6.5,4
"['l', 'konner']",8.0,6
"['l', 'koren']",7.0,4
"['l', 'krueger']",8.4,5
"['l', 'kurland']",8.615384615384615,26
"['l', 'lai']",7.833333333333333,6
"['l', 'lamour']",7.9,40
"['l', 'landvik']",7.955882352941177,136
"['l', 'lansens']",8.25,4
"['l', 'lederman']",9.0,5
"['l', 'lee']",7.5,10
"['l', 'leneman']",6.5,4
"['l', 'lenski']",7.8,5
"['l', 'lidell']",8.25,4
"['l', 'lippman']",7.424242424242424,33
"['l', 'littizzetto']",6.2,5
"['l', 'littke']",6.5,4
"['l', 'lough']",8.5,6
"['l', 'lowry']",8.660098522167488,203
"['l', 'luna']",7.6,5
"['l', 'madelein']",8.857142857142858,7
"['l', 'magazine']",8.25,4
"['l', 'maltin']",7.5,4
"['l', 'marinoff']",6.75,4
"['l', 'marklund']",7.666666666666667,12
"['l', 'marks']",8.0,5
"['l', 'marley']",7.5,10
"['l', 'martin']",6.75,4
"['l', 'martinsantos']",6.4,5
"['l', 'mason']",6.0,6
"['l', 'maverick']",7.5,4
"['l', 'mcbain']",6.5,4
"['l', 'mcdaniel']",8.5,4
"['l', 'mckenna']",7.75,4
"['l', 'mcmurtry']",7.944206008583691,233
"['l', 'mcneil']",8.0,6
"['l', 'mediano']",7.714285714285714,7
"['l', 'meier']",7.5,22
"['l', 'messina']",6.7272727272727275,11
"['l', 'michaels']",8.0,5
"['l', 'miller']",5.75,4
"['l', 'millet']",8.8,5
"['l', 'milne']",8.5,4
"['l', 'moll']",8.0,4
"['l', 'moore']",8.296296296296296,27
"['l', 'morehouse']",8.454545454545455,11
"['l', 'moriarty']",8.777777777777779,9
"['l', 'murray']",7.875,16
"['l', 'nattel']",7.6,5
"['l', 'needham']",6.8,5
"['l', 'nelson']",6.75,4
"['l', 'neporent']",8.0,5
"['l', 'newman']",8.25,4
"['l', 'nichols']",7.944444444444445,18
"['l', 'nickles']",6.75,4
"['l', 'nilsson']",9.75,4
"['l', 'nimoy']",8.307692307692308,13
"['l', 'niven']",7.75776397515528,161
"['l', 'notaro']",7.720588235294118,68
"['l', 'okeeffe']",8.833333333333334,6
"['l', 'padwa']",6.25,4
"['l', 'parker']",6.0,4
"['l', 'pedersen']",8.222222222222221,9
"['l', 'perdue']",6.75,20
"['l', 'perrotta']",6.0,4
"['l', 'pirandello']",8.5,4
"['l', 'plumley']",7.0,12
"['l', 'prior']",7.761904761904762,21
"['l', 'purves']",5.75,4
"['l', 'rafkin']",6.5,8
"['l', 'rennison']",7.8375,80
"['l', 'rhinehart']",7.75,4
"['l', 'rice']",7.454081632653061,196
"['l', 'richmond']",7.666666666666667,6
"['l', 'riker']",7.333333333333333,15
"['l', 'rinser']",6.2,5
"['l', 'rodriguez']",6.75,4
"['l', 'roghaar']",7.25,4
"['l', 'rojany']",8.75,4
"['l', 'rosenfeld']",7.714285714285714,7
"['l', 'rule']",8.125,8
"['l', 'sachar']",8.44,175
"['l', 'sage']",6.2,5
"['l', 'sanders']",7.5523255813953485,172
"['l', 'sands']",7.654545454545454,55
"['l', 'schiller']",7.588235294117647,17
"['l', 'schlessinger']",7.777777777777778,9
"['l', 'schmais']",6.6,5
"['l', 'schooler']",8.0,4
"['l', 'scottoline']",7.412244897959184,245
"['l', 'see']",7.75,4
"['l', 'sepulveda']",8.0,25
"['l', 'shames']",6.105263157894737,19
"['l', 'shea']",5.5,4
"['l', 'shlain']",8.5,4
"['l', 'silva']",8.222222222222221,9
"['l', 'smith']",7.407407407407407,54
"['l', 'snelling']",6.5,4
"['l', 'snicket']",8.06006006006006,333
"['l', 'spencer']",7.464497041420119,338
"['l', 'steinman']",6.75,4
"['l', 'stewart']",7.2,5
"['l', 'stringer']",7.75,4
"['l', 'strobel']",8.25925925925926,27
"['l', 'tademy']",8.044776119402986,67
"['l', 'tanenbaum']",8.4,5
"['l', 'taylor']",9.23076923076923,13
"['l', 'thornton']",6.25,4
"['l', 'tilton']",6.8,5
"['l', 'tolstoy']",8.21951219512195,82
"['l', 'too']",6.8,10
"['l', 'torvalds']",7.8,15
"['l', 'tracey']",7.75,4
"['l', 'truss']",8.438356164383562,73
"['l', 'tucker']",7.380952380952381,21
"['l', 'tzu']",7.833333333333333,6
"['l', 'ullmann']",7.25,4
"['l', 'ung']",9.166666666666666,6
"['l', 'uris']",7.711864406779661,59
"['l', 'voss']",7.75,4
"['l', 'wade']",8.428571428571429,7
"['l', 'wall']",8.6,5
"['l', 'warren']",7.444444444444445,9
"['l', 'watson']",7.676470588235294,34
"['l', 'wattevans']",8.0,4
"['l', 'weisberger']",7.197530864197531,81
"['l', 'welsh']",6.0,5
"['l', 'weschler']",8.2,5
"['l', 'whelchel']",8.076923076923077,13
"['l', 'williams']",8.5,4
"['l', 'wilson']",5.0,4
"['l', 'wingate']",8.0,17
"['l', 'winston']",9.0,9
"['l', 'withey']",7.5,4
"['l', 'witt']",6.25,4
"['l', 'wolf']",7.810344827586207,58
"['l', 'worth']",8.0,4
"['l', 'yamanaka']",8.0,4
"['l', 'yep']",7.0588235294117645,17
"['l', 'york']",8.25,4
"['l', 'zeidner']",6.4,5
"['l', 'zigman']",7.063492063492063,63
"['l', 'zuckerman']",6.0,4
"['la', 'gilman']",6.75,4
"['la', 'graf']",5.666666666666667,6
['larcenet'],9.25,8
['latifa'],8.545454545454545,11
"['lb', 'ames']",6.5,4
"['lc', 'dalby']",8.047619047619047,21
"['lc', 'higgs']",8.18918918918919,37
"['lc', 'hyong']",8.75,4
"['lc', 'schlessinger']",6.142857142857143,21
"['ld', 'bernieres']",7.673076923076923,52
"['le', 'modesitt']",7.8,5
"['lem', 'jr']",7.375,24
"['lf', 'baum']",7.529411764705882,17
"['lf', 'buscaglia']",8.5,10
"['lf', 'hoffman']",8.166666666666666,6
"['lf', 'lee']",8.75,4
"['lf', 'rech']",7.714285714285714,7
"['lg', 'shapiro']",7.833333333333333,6
"['lg', 'staff']",8.545454545454545,11
"['lgb', 'staff']",6.5,4
"['lh', 'anderson']",8.189655172413794,58
"['lh', 'janda']",7.666666666666667,9
"['li', 'wilder']",8.300970873786408,206
"['lj', 'braun']",7.189312977099236,655
"['lj', 'numeroff']",9.0,4
"['lj', 'rowland']",7.297297297297297,37
"['lj', 'smith']",7.703703703703703,27
"['lj', 'temple']",6.625,8
"['lk', 'hamilton']",8.082311733800351,571
"['ll', 'hay']",8.0,11
"['ll', 'miller']",7.472602739726027,146
"['ll', 'plante']",6.428571428571429,7
"['ll', 'riekehof']",9.25,4
"['ll', 'shuler']",7.5,22
"['lll', 'international']",8.0,4
"['lm', 'alcott']",8.110091743119266,109
"['lm', 'bujold']",8.555555555555555,99
"['lm', 'krauss']",7.4,10
"['lm', 'montgomery']",8.819078947368421,304
"['lm', 'silko']",7.875,16
"['ln', 'joffe']",10.0,4
"['lo', 'johnston']",7.666666666666667,6
"['lr', 'banks']",8.116883116883116,77
"['lr', 'cutter']",7.8,5
"['lr', 'hubbard']",6.7894736842105265,38
"['lr', 'king']",7.875,128
"['lr', 'robinson']",7.0,4
"['ls', 'cunningham']",8.444444444444445,9
"['ls', 'park']",8.6,5
"['ls', 'robinson']",8.0,5
"['ls', 'schwartz']",7.25,4
"['lsc', 'robson']",8.0,4
"['lt', 'ning']",7.5,4
"['lt', 'ulrich']",7.666666666666667,12
"['lv', 'andrews']",6.9,20
"['lv', 'wormer']",6.75,4
"['lvg', 'jr']",7.2,5
"['lw', 'rutledge']",8.8,5
"['m', 'abrahams']",8.5,4
"['m', 'abujamal']",9.25,4
"['m', 'adler']",7.4,10
"['m', 'albert']",7.857142857142857,7
"['m', 'albom']",8.30398322851153,477
"['m', 'albright']",7.0,4
"['m', 'alderson']",7.333333333333333,6
"['m', 'ali']",6.944444444444445,18
"['m', 'allingham']",7.75,4
"['m', 'amis']",7.2,20
"['m', 'angelou']",8.02020202020202,198
"['m', 'anthony']",6.857142857142857,7
"['m', 'asensi']",8.153846153846153,13
"['m', 'ashley']",7.5,8
"['m', 'atwood']",7.869983948635634,623
"['m', 'aurelius']",8.2,5
"['m', 'ba']",8.833333333333334,6
"['m', 'baden']",8.5,4
"['m', 'baigent']",6.933333333333334,15
"['m', 'bail']",7.555555555555555,9
"['m', 'baker']",8.4,15
"['m', 'ball']",6.8,5
"['m', 'balogh']",7.632352941176471,68
"['m', 'bank']",6.964,250
"['m', 'barrowcliffe']",6.0,4
"['m', 'barry']",7.754716981132075,53
"['m', 'bartholomew']",9.166666666666666,6
"['m', 'beattie']",7.72,25
"['m', 'beaumont']",7.318181818181818,22
"['m', 'beck']",8.066666666666666,15
"['m', 'benedetti']",8.25,4
"['m', 'berg']",8.2,5
"['m', 'bernall']",8.148148148148149,27
"['m', 'beyer']",8.2,5
"['m', 'biehl']",8.0,5
"['m', 'binchy']",7.659231722428748,807
"['m', 'bittman']",9.0,4
"['m', 'black']",5.571428571428571,7
"['m', 'blake']",7.037037037037037,27
"['m', 'blanchard']",7.0,7
"['m', 'bond']",7.222222222222222,9
"['m', 'bowden']",8.10204081632653,49
"['m', 'bradbury']",6.75,4
"['m', 'brando']",8.25,4
"['m', 'bricklin']",8.25,4
"['m', 'brown']",7.75,28
"['m', 'buber']",7.666666666666667,6
"['m', 'bulgakov']",8.066666666666666,30
"['m', 'bulgakow']",8.166666666666666,6
"['m', 'burgess']",7.6923076923076925,13
"['m', 'burnell']",6.0,5
"['m', 'burnett']",7.8,5
"['m', 'cable']",8.5,4
"['m', 'cabot']",7.968181818181818,220
"['m', 'canham']",8.5,4
"['m', 'canter']",8.0,8
"['m', 'capuzzo']",7.666666666666667,15
"['m', 'carlson']",7.0,5
"['m', 'cart']",7.25,4
"['m', 'casanova']",7.75,4
"['m', 'chabon']",7.953947368421052,152
"['m', 'child']",7.266666666666667,15
"['m', 'childress']",7.9,20
"['m', 'cho']",8.1,20
"['m', 'cilley']",8.8,20
"['m', 'clark']",7.6923076923076925,13
"['m', 'clarke']",8.666666666666666,6
"['m', 'clinic']",8.0,5
"['m', 'cochran']",6.6,5
"['m', 'coel']",7.461538461538462,26
"['m', 'coffey']",8.25,4
"['m', 'cohn']",8.6,5
"['m', 'collective']",8.5,4
"['m', 'conde']",7.833333333333333,6
"['m', 'connelly']",7.8267223382045925,479
"['m', 'cook']",9.5,6
"['m', 'cooley']",7.8,20
"['m', 'cordy']",7.5,4
"['m', 'costello']",5.25,4
"['m', 'craven']",7.875,16
"['m', 'crichton']",7.538266919671094,1581
"['m', 'criswell']",7.25,20
"['m', 'csikszentmihalyi']",8.333333333333334,6
"['m', 'cunningham']",7.670731707317073,246
"['m', 'cuomo']",6.75,4
"['m', 'daheim']",6.87378640776699,103
"['m', 'daisey']",7.666666666666667,9
"['m', 'daley']",7.777777777777778,9
"['m', 'datcher']",8.3,10
"['m', 'daum']",7.2,5
"['m', 'day']",6.5,6
"['m', 'delibes']",7.869565217391305,23
"['m', 'deng']",8.5,4
"['m', 'devlin']",6.0,4
"['m', 'dibdin']",6.888888888888889,9
"['m', 'dobbs']",7.583333333333333,12
"['m', 'dodge']",7.25,4
"['m', 'dorris']",7.777777777777778,27
"['m', 'drabble']",7.066666666666666,15
"['m', 'drosnin']",6.0,16
"['m', 'drudge']",6.2,5
"['m', 'dunn']",8.122448979591837,49
"['m', 'duras']",7.75,16
"['m', 'early']",8.4,5
"['m', 'edson']",8.571428571428571,7
"['m', 'ende']",8.839285714285714,56
"['m', 'engelbreit']",7.75,12
"['m', 'etheridge']",8.0,6
"['m', 'evanick']",7.6,5
"['m', 'faber']",7.435294117647059,85
"['m', 'farquhar']",7.833333333333333,6
"['m', 'farris']",7.75,4
"['m', 'farrow']",7.166666666666667,12
"['m', 'ferguson']",8.0,4
"['m', 'fermine']",8.75,4
"['m', 'ferrarella']",6.833333333333333,12
"['m', 'ferris']",7.412371134020619,97
"['m', 'foley']",8.08695652173913,23
"['m', 'ford']",7.833333333333333,6
"['m', 'forster']",7.333333333333333,6
"['m', 'fox']",7.5,4
"['m', 'frayn']",7.352941176470588,17
"['m', 'fredriksson']",7.970588235294118,34
"['m', 'freeman']",9.5,4
"['m', 'french']",7.636363636363637,22
"['m', 'frisch']",7.805555555555555,36
"['m', 'frost']",8.23076923076923,13
"['m', 'fuhrman']",7.75,4
"['m', 'furlong']",8.3,10
"['m', 'gaitskill']",6.25,8
"['m', 'gannon']",7.25,4
"['m', 'garber']",6.75,4
"['m', 'gayle']",7.809523809523809,21
"['m', 'gentle']",6.733333333333333,15
"['m', 'george']",7.829787234042553,47
"['m', 'gerber']",6.166666666666667,6
"['m', 'gilden']",7.571428571428571,7
"['m', 'giles']",6.0,8
"['m', 'gilmore']",7.75,4
"['m', 'gladwell']",8.542857142857143,35
"['m', 'gloss']",7.0,13
"['m', 'godwin']",8.4,5
"['m', 'goldberg']",7.4411764705882355,102
"['m', 'gordon']",7.3,10
"['m', 'goswami']",8.0,4
"['m', 'graham']",8.25,4
"['m', 'gray']",6.9,10
"['m', 'greenberg']",7.111111111111111,9
"['m', 'grimes']",7.209090909090909,220
"['m', 'groening']",8.172413793103448,29
"['m', 'gurian']",6.25,4
"['m', 'haddon']",8.29496402877698,139
"['m', 'hammer']",5.5,4
"['m', 'harvey']",7.3125,16
"['m', 'hayder']",7.583333333333333,24
"['m', 'haynes']",7.188679245283019,53
"['m', 'helprin']",8.333333333333334,36
"['m', 'henry']",8.571428571428571,14
"['m', 'herr']",7.8,5
"['m', 'hingle']",8.0,10
"['m', 'hoeye']",8.333333333333334,12
"['m', 'hoffman']",7.5,4
"['m', 'holmes']",7.75,4
"['m', 'hopkins']",8.8,5
"['m', 'hornbacher']",9.1,10
"['m', 'houellebecq']",7.184210526315789,38
"['m', 'hover']",7.833333333333333,6
"['m', 'hunter']",7.818181818181818,22
"['m', 'ivins']",8.35897435897436,39
"['m', 'iwasaki']",8.5,20
"['m', 'jackson']",7.777777777777778,9
"['m', 'jecks']",6.75,4
"['m', 'jensen']",6.769230769230769,13
"['m', 'jongfast']",6.090909090909091,11
"['m', 'jordan']",6.8,5
"['m', 'kaku']",7.75,8
"['m', 'kane']",7.25,4
"['m', 'karp']",8.8,5
"['m', 'karr']",7.579710144927536,69
"['m', 'katz']",6.0,5
"['m', 'katzen']",8.454545454545455,11
"['m', 'kaufman']",10.0,4
"['m', 'kaye']",6.75,4
"['m', 'ker']",5.6,5
"['m', 'keyes']",7.604838709677419,248
"['m', 'kimball']",6.888888888888889,9
"['m', 'kirchoff']",7.611111111111111,18
"['m', 'klein']",7.666666666666667,6
"['m', 'kneale']",8.3,10
"['m', 'kondracke']",6.5,6
"['m', 'korda']",8.0,5
"['m', 'kundera']",7.6455696202531644,158
"['m', 'kurlansky']",8.08695652173913,23
"['m', 'lackey']",8.0835734870317,347
"['m', 'laurence']",8.25,12
"['m', 'lawson']",8.307692307692308,26
"['m', 'leaf']",9.0,4
"['m', 'leimbach']",6.142857142857143,7
"['m', 'lengle']",8.414201183431953,338
"['m', 'leveritt']",8.333333333333334,9
"['m', 'levine']",7.75,4
"['m', 'levy']",7.45,80
"['m', 'lewis']",7.833333333333333,6
"['m', 'leyner']",7.25,4
"['m', 'livesey']",8.26923076923077,26
"['m', 'livio']",7.5,4
"['m', 'llywelyn']",7.257142857142857,35
"['m', 'loukides']",6.5,4
"['m', 'louvric']",8.6,5
"['m', 'lucado']",8.71111111111111,45
"['m', 'lupica']",7.25,4
"['m', 'maccaskey']",8.3,10
"['m', 'magorian']",8.857142857142858,7
"['m', 'malloy']",8.5,4
"['m', 'malone']",7.0,8
"['m', 'manson']",8.375,8
"['m', 'marchetta']",8.0,4
"['m', 'markoe']",6.774193548387097,31
"['m', 'maron']",7.957446808510638,47
"['m', 'marshall']",8.068965517241379,29
"['m', 'martingale']",9.0,4
"['m', 'mayer']",7.387096774193548,31
"['m', 'mcbride']",7.5,4
"['m', 'mccafferty']",8.424242424242424,33
"['m', 'mccann']",6.5,6
"['m', 'mccarthy']",8.0,5
"['m', 'mcclelland']",7.666666666666667,6
"['m', 'mcconnochie']",7.25,4
"['m', 'mccourt']",6.378378378378378,37
"['m', 'mcgarrity']",7.846153846153846,13
"['m', 'mckinney']",7.555555555555555,9
"['m', 'meade']",8.75,4
"['m', 'medwed']",6.6,5
"['m', 'metz']",8.083333333333334,12
"['m', 'michaels']",6.769230769230769,13
"['m', 'millar']",6.5,4
"['m', 'millhiser']",6.25,8
"['m', 'millington']",6.222222222222222,9
"['m', 'mills']",7.3,10
"['m', 'mitchell']",8.642857142857142,56
"['m', 'moody']",7.166666666666667,18
"['m', 'moorcock']",7.8,5
"['m', 'moore']",7.8563049853372435,341
"['m', 'morgan']",7.514705882352941,68
"['m', 'morland']",7.166666666666667,6
"['m', 'morris']",8.23076923076923,13
"['m', 'moser']",6.5,4
"['m', 'moss']",8.75,4
"['m', 'moyer']",6.6,5
"['m', 'muller']",7.3924050632911396,79
"['m', 'musashi']",8.25,4
"['m', 'nabb']",7.0,5
"['m', 'nathan']",7.416666666666667,12
"['m', 'newton']",7.555555555555555,9
"['m', 'noble']",8.5,4
"['m', 'norman']",8.4,10
"['m', 'norton']",10.0,4
"['m', 'obrien']",6.238095238095238,21
"['m', 'odom']",7.0,11
"['m', 'ofarrell']",8.4,5
"['m', 'okeefe']",7.0,4
"['m', 'okrand']",6.857142857142857,7
"['m', 'okuda']",7.5,4
"['m', 'oliver']",9.666666666666666,6
"['m', 'ondaatje']",7.267515923566879,157
"['m', 'osborne']",7.875,16
"['m', 'oufkir']",7.833333333333333,42
"['m', 'packard']",7.428571428571429,7
"['m', 'page']",6.75,8
"['m', 'pagnol']",8.75,4
"['m', 'palin']",6.0,8
"['m', 'palmer']",7.173684210526316,190
"['m', 'paterniti']",6.913043478260869,23
"['m', 'pavic']",6.833333333333333,6
"['m', 'peake']",7.333333333333333,6
"['m', 'pearl']",6.766666666666667,30
"['m', 'perry']",7.545454545454546,11
"['m', 'peterman']",5.75,4
"['m', 'phillips']",7.166666666666667,6
"['m', 'piercy']",7.96875,32
"['m', 'pipher']",7.6,35
"['m', 'pollan']",7.761904761904762,21
"['m', 'powers']",8.0,4
"['m', 'prescott']",7.451612903225806,31
"['m', 'prunty']",5.0,4
"['m', 'pryce']",7.4,5
"['m', 'puzo']",7.663636363636364,110
"['m', 'quint']",8.0,4
"['m', 'rawn']",8.15625,64
"['m', 'reaves']",7.25,4
"['m', 'reilly']",7.555555555555555,18
"['m', 'reisner']",7.5,4
"['m', 'renault']",7.785714285714286,14
"['m', 'resnick']",6.2,5
"['m', 'rhue']",7.833333333333333,6
"['m', 'rice']",7.0,5
"['m', 'richler']",7.5,4
"['m', 'ridley']",7.3478260869565215,23
"['m', 'rips']",6.8,5
"['m', 'roach']",8.714285714285714,28
"['m', 'roberts']",7.888888888888889,18
"['m', 'robinson']",7.529411764705882,17
"['m', 'roffey']",8.0,4
"['m', 'romkey']",6.833333333333333,6
"['m', 'rose']",7.5,4
"['m', 'rossi']",6.4,5
